genomicGC	genomicLen	NCBI_bioProjectAccession	habitat	disease	io.gc	io.at	z4s.gc.le	z4s.gc.la	z4s.at.le	z4s.at.la	zaa.1s.gc.le	zaa.1s.gc.la	zaa.1s.at.le	zaa.1s.at.la	habitatGold	habitatImg	hostassociated	GCgroups	SizeGenomic	intra
NC_009715	44.54	1971264	PRJNA58669	HostAssociated	Gastroenteritis, periodontal disease	0.0425208435507602	0.0092900896003417	-0.223212242767898	-0.0456245570230258	-0.187752605735985	0.17081007543215	2.15271373813114	1.94038058573401	1.05973529846308	0.843460803286703	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_016940	46.36	4345237	PRJNA89375	NA	NA	0.0222286824835398	0.00924097032523172	-0.715689098312906	-0.731247516669562	-0.363547521524042	-0.313298862704489	1.71402073317976	1.69058878753851	1.11563875980316	1.14288435256	Environmental	Environmental	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_015581	46.98	1932455	PRJNA67391	NA	NA	0.0945402431695252	-0.0317764633897614	-0.33163802319384	-0.155619758879598	-0.386542329134089	-0.392865658379404	1.11339913031662	1.02314966588561	1.13178463503721	0.982081400151896	Environmental	Environmental	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_013967	66.64	2847757	PRJNA46845	Aquatic	NA	-0.00344914480108357	-0.00266550954624349	-0.497795182616169	-0.49611372290524	-0.0411095695923282	0.0113070734097423	1.70735599346323	1.71929456447477	0.340969843657597	0.293459451765785	Host-associated	NA	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_013418	28.21	636994	PRJNA41287	NA	NA	-0.0342548076923077	0.0320350311131597	-0.0571036154553359	-0.252663779285332	-0.316809742324862	-0.113321217397137	1.35474793032716	1.20106370597793	1.08675954791777	1.18750292577525	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_011144	71.35	3996255	PRJNA58959	HostAssociated	NA	0.0127465436367466	-0.000559070925770628	-0.190578229934729	-0.248905982614302	-0.487712356195001	-0.377418826319774	1.2931269647066	1.33849460215205	0.630006831759392	0.504911806025632	Environmental	Host-associated	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_008750	44.63	4708380	PRJNA58341	Multiple	Soft tissue infections	0.0627836374448374	-0.0340392995767545	-0.231624815534115	-0.323339500719602	-0.408793847577007	-0.314178701678557	1.06748879285937	1.25910235344383	1.12046198439995	0.94286447545879	Environmental	Environmental	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_002977	63.58	3304560	PRJNA57607	Multiple	NA	0.0392878406392792	-0.0361457964713614	-0.133958821997492	-0.142560495161984	-0.406353599550471	-0.185556311098967	1.33605431481279	1.2593677148201	0.696721768463688	0.328857567819718	Environmental	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_008435	64.44	5505494	PRJNA58445	Multiple	NA	0.0143506708203027	-0.00347118156404793	-0.086179272490355	-0.0726499639001391	-0.304025117379403	-0.108282023383407	0.970264649404819	0.93227294024155	0.597766660805839	0.365333311009368	Environmental	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_014032	66.12	3619447	PRJNA47323	NA	NA	0.0328201402665624	0.000491390216107144	-0.0552606431349255	-0.157318423346128	-0.0856995246907617	-0.127771593363372	0.91622518285977	0.904894294348404	0.458919344705927	0.435761746567536	NA	NA	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_009142	71.15	8212805	PRJNA62947	Terrestrial	NA	0.0218919809264577	-0.0163528387563505	-0.0698309928799707	-0.0467082782147697	-0.344509460224571	-0.0903281922116419	1.22442401576107	1.12484299078203	0.408609326904923	0.0833741555832152	NA	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_016599	40.23	4000057	PRJNA82951	NA	NA	0.0718420890558601	-0.0132195187804397	-0.158611327904492	-0.316438891166469	-0.162756681484885	-0.237643499537713	1.45937295101247	1.61794965793502	1.08185161457475	1.14682495568162	Environmental	Environmental	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_008563	50.55	5081897	PRJNA58623	HostAssociated	Colibacillosis	0.0328735407746273	-0.000614546795374826	0.232257662045407	0.191061695767898	-0.561339317321434	-0.405369807447008	0.75238939474368	0.796068984710915	1.10800562220711	0.91748674194124	Host-associated	Host-associated	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_009613	32.54	2861988	PRJNA61627	Aquatic	Cold water disease, rainbow trout fry syndrome	0.0294729091775304	-0.0075721406826734	-0.48202044113556	-0.473493819511592	0.146592861061649	0.127055090514245	1.58483228956215	1.64307192446383	0.924371892092281	1.03934432343543	Host-associated	Host-associated	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_016002	64.36	4332995	PRJNA73423	NA	NA	0.0273649059215775	-0.0174886524011138	-0.0914742056404446	-0.104696805047079	-0.639569428276976	-0.145122956956114	1.06335951221675	1.03718009671345	0.960334243076227	0.439996556811274	NA	NA	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_015680	51.64	1716818	PRJNA68281	NA	NA	0.00111927389649769	-0.0259607655710282	-0.510583033501204	-0.551981550855048	-0.30263921388687	-0.234704666361765	2.84306678689464	2.77868050133964	0.886512191386199	0.661953964018658	Environmental	NA	N	(47.3,60.2]	[1.39e+05,2.09e+06]	N
NC_006461	69.52	1849735	PRJNA58223	Specialized	NA	0.00858398107468739	-0.0110970196575777	-0.409664289356075	-0.455657481708546	-1.08775776180904	-0.579469796633057	1.41839044116516	1.30403124070939	0.995744126615658	0.4646043527678	Environmental	Environmental	N	(60.2,74.9]	[1.39e+05,2.09e+06]	N
NC_013223	57.54	2864304	PRJNA59183	Specialized	NA	0.0609030514312367	-0.0223242430610562	-0.337090481110721	-0.348431629780292	-0.532298809234069	-0.471344354753604	1.30508632815849	1.23630710290435	0.946955700899669	0.831604831411966	Environmental	Environmental	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_008786	65.28	5566749	PRJNA58675	HostAssociated	None	0.0050762641580493	0.00335137539853192	-0.117015939665231	-0.0937681165954642	-0.119970338636318	-0.0387462369462821	1.01285111983997	0.980369619184206	0.384139127685336	0.308534176406976	Host-associated	Host-associated	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_011283	57.29	5641239	PRJNA59145	HostAssociated	NA	0.0305292552441306	-0.00706176361077629	0.135848248380281	0.0629501791098195	-0.71945432416931	-0.589906883118037	0.820764747770889	0.89932041761751	1.14103730895681	0.948455864500903	Host-associated	Host-associated	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_009976	38.01	1688863	PRJNA58309	Aquatic	None	0.0175153301487279	-0.0433172137051137	-0.363640636649102	-0.467029896587371	-0.233881844298262	-0.110438082480779	1.43229114117742	1.58105687968046	0.837829056278674	0.743550610786572	Environmental	Environmental	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_007294	28.5	799476	PRJNA58061	HostAssociated	Chronic respiratory disease in chicken	0.0217619297325642	0.011572498298162	-0.274596221391939	-0.181923421629665	-0.227467781164174	-0.0978067945733644	1.10478632291624	1.02035532311959	1.44315870264635	1.52149337589375	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_015875	39.79	2190731	PRJNA71153	NA	NA	0.0947753384012053	0.0112167111410155	-0.613196314914803	-0.683007260652341	-0.374773528064543	-0.334339167427186	1.49773962240967	1.70961253984781	1.21070122095276	1.22080668830534	Host-associated	Host-associated	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_016811	38.17	3358998	PRJNA86885	NA	NA	0.0652623798965262	-0.0180640094247006	-0.286901395147281	-0.310503914946222	-0.240910099649678	-0.216596411871283	1.10410566693658	1.11557608180538	0.96416992559878	0.990937053026302	Host-associated	Host-associated	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_008086	39.08	1596366	PRJNA58517	HostAssociated	Gastric ulcer	0.0452880193312027	-0.0124554266485862	0.0193300228868258	0.024221801078924	-1.02515747910249	-1.07529592750751	1.39302401574918	1.34818897170533	2.13968094572641	2.09865319694183	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_014318	71.29	10236715	PRJNA50565	NA	NA	0.0120372395397804	-0.00612699100775522	-0.0515534343879175	-0.0194974006705212	-0.477764456116894	-0.186301323626241	1.03995082520085	0.942992297146813	0.561385657660591	0.224459673932134	NA	NA	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_016830	60.78	6845832	PRJNA87037	NA	NA	0.0224875316062077	-0.0181228083264941	-0.130113875974845	-0.118689291410862	-0.677779102714636	-0.415117181237253	1.17073607402201	1.1424687834322	1.09278024095072	0.750557624004668	Host-associated	Host-associated	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_015681	42.43	2322224	PRJNA68285	Aquatic	NA	0.0404125081062272	-0.0207314939042175	-0.567314518446176	-0.602733800388261	-0.784017474495601	-0.650388147627807	1.47797595294989	1.70386984776936	1.36663637194481	1.16297878718122	Environmental	Environmental	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_016803	65.21	3858580	PRJNA63159	NA	NA	0.0194700051340784	-0.0133754451415974	-0.437052501340557	-0.412033590749586	-0.461715488443154	-0.0805703827712035	1.76420222251623	1.57011968916945	0.753780779889073	0.315831035341972	Environmental	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_015702	39.04	3071812	PRJNA68335	NA	NA	0.0631670826761404	-0.0131459345342234	-0.205454933623962	-0.408326335287529	-0.220546746443841	-0.208533974861143	0.831115974821725	1.00805128068546	0.901365327279774	0.874327356476529	NA	NA	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_014830	70.7	4024382	PRJNA61729	NA	NA	0.000839177973109553	-0.012750245197023	-0.335563027041633	-0.388925541886895	-0.244530161780492	-0.138252087764723	1.2610847435056	1.1633795152974	0.329717379331903	0.132336215228205	Environmental	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_017946	42.29	1736885	PRJNA167261	Aquatic	NA	0.0576604655692997	-0.00309465371892007	-0.318874305676949	-0.246660751354037	-0.162585136156839	0.333116958419917	2.89821329825334	3.14551205589535	0.829343396434152	0.334327200125718	Environmental	NA	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_007512	57.33	2364842	PRJNA58175	Multiple	NA	0.0479803402285687	-0.0554358595310362	-0.445499171352141	-0.45605877367215	-0.314116419706545	0.0483516310540207	1.32160913394148	1.35516346385349	0.768730367979869	0.276386617262726	Environmental	Environmental	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_010172	68.18	5471154	PRJNA58821	Multiple	NA	0.00165524244732166	0.00260011497465811	-0.289908493920311	-0.273758731490141	-0.48436878397453	-0.448091448330197	1.06354764819213	1.06033048803862	0.636184989888676	0.588159895920416	NA	NA	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_010287	41.33	1038842	PRJNA61633	HostAssociated	Lymphogranuloma vernerum	0.131484093402288	-0.0226470669964154	-0.0401958445859193	-0.139514395485166	-0.351248361827392	-0.443187177216249	0.7635088326444	0.617648840339748	0.713132287897851	0.706875341106794	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	Y
NC_015222	44.84	3180526	PRJNA55727	Multiple	NA	0.0551682215164748	-0.0225992656989366	0.0676965873218242	-0.0440491527785709	-0.121976817317012	-0.107121916682803	0.879300903764168	0.995233495394202	0.803187146040113	0.752648638028762	NA	Engineered	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_015846	36.11	2571406	PRJNA70727	NA	NA	0.0184552524506858	-0.00280666996863134	-0.0542361276533962	-0.230488410844914	-0.241040270092575	-0.153885405694022	1.06763637418781	1.29631514132577	1.23524941018674	1.13732293882837	Host-associated	Host-associated	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_009925	47.25	6503724	PRJNA58167	Aquatic	None	0.0134670759105148	-0.00407348671805875	-0.286270428446356	-0.384464184714825	-0.268553241014895	-0.215574659448065	0.864639469119433	1.00886142349599	0.810090173181605	0.736686412406259	Host-associated	Host-associated	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_007429	41.3	1044459	PRJNA58333	HostAssociated	Pharyngitis, bronchitis and pneumonitis	0.12489040428641	-0.0142138193688792	-0.0132309302836416	-0.167498203645933	-0.373133383781749	-0.412439913820624	0.756927917407201	0.615463851528151	0.707749286025742	0.698405128930939	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	Y
NC_003228	43.19	5205140	PRJNA57639	HostAssociated	Severe infection, diarrhea, and abcesses	0.0814199312462084	-0.0399288671538526	0.0190596608452337	0.0560779858808751	-0.279326632364323	-0.0432121729196402	1.12149678762342	1.39909830589974	1.11830526090401	0.781482583461391	Host-associated	Host-associated	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_013446	61.44	5373643	PRJNA62961	Multiple	NA	0.0385647669718204	-0.0245632470773677	-0.234503941975289	-0.267192862126374	-0.509683650059382	-0.260078520917534	1.16374811797002	1.18211459259464	0.950746707609706	0.592094883420444	NA	Engineered	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_009697	28.21	3863450	PRJNA58927	Multiple	Botulism	0.204258226118638	0.0901738711196698	-0.613408532849192	-0.255033132803248	-0.185353746969963	0.0211117181872561	3.19766139645208	2.87475057169513	1.12962722972422	1.45389592165807	NA	Engineered	N	[16.6,37.5]	(3.13e+06,4.58e+06]	N
NC_013895	44.21	1809746	PRJNA46219	NA	NA	0.077300505990844	0.0240937703494682	-0.163540976112182	-0.0481726735798274	-0.550902745229355	-0.315367013674332	1.19415144342564	1.20132320914269	1.25664308165262	1.03210554551768	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_015501	52.47	2186370	PRJNA66603	NA	NA	0.0254582681423963	-0.0218062565216465	-0.451370002680884	-0.469231131199756	-0.147053170857907	-0.140963140538187	1.08376884512941	1.14103994065948	0.920004057288028	0.755274076402411	Host-associated	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_014738	35.01	2155121	PRJNA60727	HostAssociated	Epizootic infectious polyserositis and septcemia	0.0968236671106268	0.0106680185962225	0.1397573457404	-0.198263075988252	-0.283815326549651	-0.171707301478579	1.00152653784554	1.69381741865481	1.23104142417725	1.33414132174118	Host-associated	Host-associated	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_009511	68.4	5382261	PRJNA58691	Aquatic	NA	0.0146496028970001	-0.00507327233504426	-0.184589307321689	-0.216690603947035	-0.335307425612273	-0.0234367775606496	1.22760858712769	1.20918053655082	0.54715525046905	0.224856196140085	Environmental	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_014650	44.02	3840330	PRJNA55779	Multiple	NA	0.10027715532492	0.0257425892546085	0.11222048673229	0.304738003091551	-0.0570536474865631	0.205724395977655	0.786553198084247	0.866475923230031	0.658671042065878	0.596871245491218	Environmental	Environmental	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_007973	63.82	3928089	PRJNA57815	Specialized	NA	0.0276636654534102	-0.0152722195210133	0.0415927338371438	0.0190085644956859	-0.390828856401	-0.0774503933564813	0.799932673761982	0.808579097429635	0.727134431314258	0.296364616784835	Environmental	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_004829	31.47	1012800	PRJNA57993	HostAssociated	Chronic respiratory diseases	0.0286020884064551	0.0505210151985739	0.375930788991356	0.325892488599735	-0.446285937198724	-0.154508807560193	0.260160368050137	0.659842866735401	1.72890026429077	1.82339564075292	NA	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_016791	37.26	4613747	PRJNA84307	NA	NA	0.111809923130678	0.07152546936324	-0.346862412728466	-0.0242648019168549	-0.18426361850911	0.109453346460228	1.77950485091551	1.77027592652528	0.953988833919941	1.0095719307352	NA	NA	N	[16.6,37.5]	(4.58e+06,1.3e+07]	N
NC_016938	31.45	1846178	PRJNA89371	NA	NA	0.113350716844261	0.0428076163178409	-0.513370251449294	-0.294779744486646	-0.110628942192895	0.00653297927437851	1.29398663953225	1.36792276418984	1.0849928503055	1.03521830475747	NA	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_010582	39.46	2209198	PRJNA59181	Multiple	Pneumonia	0.100185147089076	0.0121395377877677	-0.611034943033362	-0.700094049143449	-0.358685891225936	-0.367312273675364	1.45037381689606	1.68077564899455	1.11821478040952	1.21912329236082	Host-associated	Host-associated	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_014215	67.27	2616384	PRJNA49535	Multiple	NA	0.0161384856539222	-0.00458108804322096	-0.27913534858086	-0.18903290883673	-0.244276918228501	0.0377212522752078	1.22667340776067	1.05142255602391	0.537770639489601	0.178207228857813	NA	NA	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_014974	64.89	2346803	PRJNA62273	Specialized	NA	0.0277134569917371	-0.0447022025283461	-0.203425008760934	-0.31429588002622	-0.868362752470767	-0.529687386878581	1.32444031738812	1.26875019264337	0.921664018597027	0.403748331954984	NA	Engineered	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_017058	32.25	1296670	PRJNA158039	NA	NA	0.0437423061140747	0.0110406415567971	0.0633997986273809	-0.0344120625002624	-0.400021704456467	-0.222897415355199	1.03836096521428	1.17000759085975	1.43395007056898	1.31389994572878	NA	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_015067	60.33	2385164	PRJNA62695	NA	NA	0.000472593852842867	-0.00225239719415664	-0.443831420532231	-0.301736545709957	-0.674307040531832	-0.218642840458891	1.41889572393397	1.12139096618731	1.27489601816004	0.736236923053662	NA	Host-associated	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_011658	35.59	5269030	PRJNA58753	Multiple	Food poisoning	0.160114692385565	0.0412028637690135	0.446246273141068	0.261611806924118	0.0402499201974669	0.109387193189741	0.596142985984645	0.978901699210272	0.681622453018498	0.761963454749369	Host-associated	Host-associated	N	[16.6,37.5]	(4.58e+06,1.3e+07]	N
NC_017459	47.78	3148033	PRJEA162019	NA	NA	-0.00280558460746717	0.0018282755086881	-0.054283842621198	0.0536528585964997	0.00221338452593634	0.1132262620077	0.898923325067175	0.868500019201543	0.703937380831081	0.611277908881942	NA	NA	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_008639	48.35	3133902	PRJNA58133	Aquatic	None	0.0735733981399262	-0.0419027164444055	-0.209932775178852	-0.156563302156605	-0.372460270322679	-0.244848396610832	1.11377413609205	1.07328382236552	0.974102327160681	0.750657994558046	Environmental	Environmental	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_014963	57.34	5095226	PRJNA53251	Terrestrial	NA	0.0245489087111096	-0.00895353201136616	-0.0994340935566588	-0.240612912294519	-0.292228843871847	-0.264664527180238	0.65890446275702	0.812965815442647	0.728765422960697	0.616498624135797	Host-associated	Environmental	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_004545	25.34	615980	PRJNA57827	HostAssociated	NA	0.170084561243607	-0.0805104720856623	0.443321867205146	0.136247725393136	-0.0270876553963229	0.00637506720182234	0.385475849141825	0.897133393605348	0.952961624523462	1.04487887268708	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_010400	39.19	3421854	PRJNA61601	Aquatic	Nosocomial infections, nosocomial pneumonia	0.0533472902888138	-0.00096106912118263	-0.122522834756505	-0.238566761482675	-0.382024186011448	-0.411126651416859	0.813955827929843	1.01923337373576	1.15976480498702	1.15171419847232	Host-associated	Host-associated	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_007681	27.63	1767403	PRJNA58407	HostAssociated	NA	0.043243787101318	-1.52886497064579e-05	-0.403923479300216	-1.00795275477829	0.368594337452078	0.262882203063569	1.75126346394491	2.53914852602011	1.06818789911654	1.59955359274297	Host-associated	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_013715	59.62	2264603	PRJNA43093	NA	NA	0.00121908409127174	0.012849082547058	-0.339703959846513	-0.239326684797886	-1.19694552286102	-0.963417154100197	1.10858842375433	0.983018884206073	1.66566682910776	1.40219583434309	NA	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_015588	73.89	3307740	PRJNA67501	NA	NA	0.00279075320488904	-0.0125677830940989	-0.239372891711659	-0.22453183637104	-0.407913740572315	-0.21303786134801	1.07874251937411	0.984149005917878	0.422578432184318	0.0882855578711004	Host-associated	Host-associated	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_012416	35.16	1445873	PRJNA59371	NA	NA	0.0234583954415232	0.0143701083249517	0.0803256694023533	0.243324870115228	-0.124916949631671	0.059611080828157	1.46226602264189	1.65058519406409	1.1142703511977	1.01242278288021	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_015572	51.31	5051681	PRJNA67363	NA	NA	0.0503101176174845	-0.01717132923674	-0.17659709403167	-0.1341248264561	-0.439873654251234	-0.249261200886904	1.25269006421048	1.24747353320377	1.07099218987062	0.802772302330947	Environmental	Environmental	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_012467	39.75	2111882	PRJNA59123	Multiple	Pneumonia	0.0949451385805797	0.00874688483850026	-0.611869905969323	-0.739726142405105	-0.390947428513446	-0.351615566085582	1.49296212024885	1.79659095432842	1.1613932948093	1.24319145686827	Host-associated	Host-associated	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_012438	32.75	1640876	PRJNA58121	Aquatic	None	0.0298937511255177	0.0469657914281969	-0.337400068063464	-0.196821620861279	-0.21863924512843	0.177653545469199	1.98452702582484	2.18465706833742	0.969342744815043	0.997741625112865	Engineered	Environmental	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_008529	49.69	1856951	PRJNA57987	Multiple	NA	0.0553829385160911	0.030940384810469	-0.385664843000906	-0.391821984442463	-0.774269194786807	-0.508783585663403	1.80215819513986	1.63718211527059	1.60335758933437	1.34443580577291	NA	Engineered	N	(47.3,60.2]	[1.39e+05,2.09e+06]	N
NC_003901	41.48	4096345	PRJNA57893	Multiple	NA	-0.00108529354118704	-0.0266350683265514	-0.228490384500718	-0.213414999372257	-0.168186207968672	-0.117398679714111	1.57887878373528	1.68642087504392	0.956039751036144	0.796496474147101	NA	NA	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_016818	52.12	4861101	PRJNA86855	NA	NA	0.0308447970872619	-0.00912822454416592	0.195469497691751	0.213099908128434	-0.693051944333066	-0.546553013584022	0.732284475298743	0.721262984220663	1.21631749768457	1.00910451386031	NA	Environmental	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_008344	48.49	2661057	PRJNA58363	Multiple	NA	0.0470624175965527	-0.0114794845321403	0.112864371205157	0.03041568070548	-0.183118324215155	-0.0729846153738094	0.814641913347776	0.902077714929583	0.715480859796446	0.566751760578611	NA	Engineered	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_009483	54.24	5136364	PRJNA58475	Multiple	NA	0.0303754614586346	-0.000818173553802487	-0.269503305584487	-0.246159446199013	-0.354630310229699	-0.0627956005342123	1.40337019412728	1.41001871141588	0.911269738291859	0.624220012000778	NA	Engineered	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_014029	47.68	4553586	PRJNA47317	NA	NA	0.0316702574700225	-0.0122415848036287	0.0629688390392072	0.0682986243050566	-0.459721401848014	-0.383241020536051	0.89447505537839	0.902156173874894	1.07271365754947	0.93614658252496	Host-associated	Host-associated	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_015558	35.55	2143887	PRJNA67355	NA	NA	0.0689587476633919	0.0183693321874144	-0.632484772211083	-0.502139102787312	-0.322344617963537	-0.249927644366395	1.60838155719393	1.71256814936325	1.13030304589261	1.2793819862122	NA	NA	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_006512	47.04	2839318	PRJNA58087	Specialized	NA	0.0354485557531879	0.0086863318670031	-0.0414968795747511	-0.0212930998110488	-0.664420551538931	-0.508225490036994	1.18584687827743	1.23037666628459	1.3501384607962	1.25579434760008	Environmental	Environmental	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_009051	62.06	2478095	PRJNA58561	Aquatic	NA	0.00781211290402497	-0.0219584410712611	-0.17024901787334	-0.16830899382882	-0.19750259250029	0.0611521754821538	1.39589681609249	1.37489137411994	0.519220951966759	0.175115219460109	Environmental	NA	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_009802	39.43	2052006	PRJNA58667	HostAssociated	Gastroenteritis	0.0529277451330498	0.0364154728802224	-0.487519117203766	-0.313279375896738	-0.221105700515313	0.151157032128565	2.54981857227221	2.61090867402985	1.1741370396535	1.11441820403604	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_012778	37.71	2144190	PRJNA59171	HostAssociated	NA	0.217243576130813	0.0796413961180259	-0.174570837819778	-0.119305277133923	-0.223481537809603	-0.108062697516576	1.33341355613538	1.86813222353554	0.972594044590656	1.2651462957168	Host-associated	Host-associated	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_016912	32.81	2692570	PRJNA88071	NA	NA	0.123133512277562	0.0508424234585112	0.137882897822307	0.0308501571571637	-0.134603434135584	0.0988415396989139	0.754054667210892	1.18027843257442	1.10983705878515	0.949321273483524	NA	Engineered	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_007146	38.16	1914490	PRJNA58093	HostAssociated	Meningitis, speticemia, otitis media, sinusitis, chronic bronchitis	0.0399306255798008	-0.00983090837593394	0.00782322357746916	-0.0740362417261061	-0.301406974023525	-0.267804324326038	0.866917460550577	1.04651596600952	1.07973357137014	1.06390713035672	Environmental	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_015968	53.85	4812833	PRJNA72793	Multiple	NA	0.0265559744595504	-0.0029422716089042	0.24297442687247	0.184448766994439	-0.684143780344186	-0.541364907304122	0.722853316593016	0.792754898114988	1.17266939697601	0.990497056720559	NA	NA	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_009614	42.2	5163189	PRJNA58253	HostAssociated	Opportunistic peritoneal diseases	0.0713699540178978	-0.0479591008682951	0.0869419322458903	-0.0929618456557006	-0.306872412723887	-0.109135916129287	1.2762638370295	1.60788176132044	1.28237899331777	0.902761013847098	Host-associated	Host-associated	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_016112	48.75	4668296	PRJNA77119	NA	NA	0.0639217463414935	-0.0201268136168912	-0.220456009395566	-0.180854396208339	-0.38207605279864	-0.146842996456362	1.29424844412297	1.22464275949101	1.01715412234847	0.7484803084368	NA	NA	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_011126	34.85	1559514	PRJNA58857	Aquatic	NA	-0.00582649978420371	-0.0332062476940106	-0.202888959992279	-0.276084468986019	-0.190932948133285	-0.32196166055415	1.62076163115331	1.65989407165997	1.14957818912279	1.0748192125244	Environmental	Environmental	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_007493	69.01	3188599	PRJNA57653	Multiple	NA	0.0151030662936105	-0.0036998298390496	-0.0746716755854786	-0.110612800710099	-0.659488532356486	-0.467457738357187	0.967899973036675	0.950120771133805	0.754685972494102	0.539434528981115	NA	NA	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
